,file_name,Type,SkewnessBlue,KurtosisBlue,MeanPixelBlue,SkewnessGreen,KurtosisGreen,MeanPixelGreen,SkewnessRed,KurtosisRed,MeanPixelRed,CombinedType
1328,20190521-bw-718-095_4_JH.JPG,HEM,0.11284822199766141,0.1271389086332988,83.04223960928773,0.09803669512692138,0.13765364967207327,84.48475022371953,-0.013881594717908544,-0.0029552483597390378,90.37069145870535,ORE
1329,20190521-bw-718-095_4_JH.JPG,QR,0.1302131653996598,0.359416556829379,90.73794633243962,0.056502717059083246,0.15722001863755697,96.42777729607174,-0.11302519921185847,-0.1570378152997458,109.81076650828895,DW
1330,20190522_bp-662_009_9_PL.JPG,IFG,0.6450503366274394,1.4755230645626627,65.83888562505797,0.5265734807293397,0.9712241775492596,78.1587587865205,0.3562926104928915,0.3439959504168635,91.54293597939663,ORE
1331,20190504_bp-676-045-1_AS.JPG,HEM,3.1000413094543497,18.931216450244857,54.84767754006345,2.9611574502894955,17.58812416693193,52.281664361831936,2.817110351623196,16.483889019989547,51.64036443504433,ORE
1332,20190504_bp-676-045-1_AS.JPG,HEM,3.4150199191656943,17.696203800985415,48.70768380642159,3.3559804597142513,16.871746118891576,45.14181014425314,3.225485952530924,15.958941256824026,45.22802757096324,ORE
1333,20190504_bp-676-045-1_AS.JPG,WSIF,2.735778491880628,10.689191603126785,55.97130347316727,2.609243631829566,10.052435991122188,55.07082421158511,2.5126775147887277,9.42895581210182,53.10141411750784,CW
1334,20190504_bp-676-045-1_AS.JPG,QR,1.0977581048730192,1.8241975925435945,62.02041808458921,0.9971181360340284,1.3202327431951986,62.898395721925134,1.00574229154369,1.3353763680818371,62.17501215362178,DW
1335,20190517_bw-718-095_4_JH.JPG,HEM,0.9179658492347262,-0.1273640772447111,86.37524637871326,1.0391361583699787,-0.07464704437526315,77.68449223672268,0.9820277794702472,-0.32758090145870744,76.33593177748483,ORE
1336,20190517_bw-718-095_4_JH.JPG,QR,0.20798024026703055,-0.9978134426016116,129.52678626568,0.23369392179094906,-1.1690872099581993,127.99756593493983,0.11222422068529117,-1.1854730947651557,135.89004482072954,DW
1337,20190503_bp-676-045-3_AS.JPG,AMP,0.665679626049576,0.034588489545108736,69.37195742127041,0.5611213548782646,-0.16597550128936067,82.95386913829803,0.4684233427644223,-0.2907169216273964,73.45060933591552,CW
1338,20190503_bp-676-045-3_AS.JPG,HEM,-0.0876358432735493,0.22076522813308008,95.3584326005871,-0.11687795954076194,0.28386710255389147,112.83191062983607,-0.2821774371789588,0.6215394019676275,111.67507059817784,ORE
1339,20190516_bp-662-009_2_JH.JPG,HEM,0.7953549589862682,2.1688345584765782,47.601259751097565,0.24546527060973822,0.30697886272091246,62.944469600654834,0.05384882127249003,-0.19611470493173355,81.14423361605044,ORE
1340,20190516_bp-662-009_2_JH.JPG,IFG,0.35250376307278813,3.4051725476335504,41.8540451173617,-0.23159140724874105,0.2637803122705926,66.96301452705495,-0.24536950588564102,-0.2741396752671723,93.31853798396324,ORE
1341,20190516_bp-662-009_2_JH.JPG,IFG,0.28785197086920494,0.8957256854718953,44.90888510951254,-0.0606011126203887,0.14318828831926256,62.252181429567344,-0.21305912416233178,0.07438574590835634,81.45473581528137,ORE
1342,20190427_bp-676-045_AS.JPG,HEM,1.072345814348027,5.055552039530632,43.625646917774006,1.054867514553448,4.853014915594078,41.22254748179157,0.9389528035346291,3.5628773611760023,45.211335571274425,ORE
1343,20190427_bp-676-045_AS.JPG,HEM,3.706693815376889,13.994191899398583,55.49148948201764,3.6295545253280483,13.476777217363676,51.65471612757295,3.58142340446913,13.180010845510235,51.54976249717259,ORE
1344,20190427_bp-676-045_AS.JPG,QR,0.6916569062340759,1.7133869545553386,45.257012672647015,0.5814669904544404,1.416818695769754,51.13288886779918,0.4972751621705703,1.025108140127462,62.43064221489407,DW
1345,20190522_bp-662_009_5_PL.JPG,IFG,0.894596027012145,2.8603370749477186,58.09166206532307,0.6131634294216197,1.1068252845940352,76.07133216504089,0.2953597481206897,0.0819162530155011,94.53483680674067,ORE
1346,20190426_BP_676-045_3_CD.JPG,HEM,0.8949497143719904,1.3570126895814791,98.35501214081538,0.8527020072366394,1.2221044669524765,91.97018648921896,0.733327328205217,0.9881111579588819,94.43926376383284,ORE
1347,20190426_BP_676-045_3_CD.JPG,QR,0.7269826919186257,0.9280840594639672,103.8389484731496,0.6449018748836147,0.8133961199931177,103.00038351373676,0.5040080370725935,0.6428973023122477,110.65562284986652,DW
1348,20190518_bp-676-051_2_JH.jpg,AMP,0.4480852457553862,-0.7267776140005533,66.61026201981646,0.3971142685642967,-0.7646603236060976,67.4347375079742,0.35421849371724945,-0.8085934223054165,70.13164958218329,CW
1349,20190518_bp-676-051_2_JH.jpg,HEM,0.5391701900198786,-0.6984669942317767,71.98759994960118,0.5121911229633181,-0.7646496997741807,75.27092667473613,0.43921561390472114,-0.8460004106947787,83.9391286279529,ORE
1350,20190510_bw-718-094_6_JH.JPG,GN,-0.0017516063011137222,-0.08100187767836875,74.75987062123768,0.055595727677613574,-0.12561709255610776,77.42836582776785,0.030435941587327823,-0.10506597682891572,79.07545430646927,CW
1351,20190510_bw-718-094_6_JH.JPG,GN,0.3516491293931834,0.5615083347230558,79.96557148712333,0.4622739622995329,0.914435334406503,79.15553544976964,0.4620316438023915,1.0338567615414895,77.96450516240618,CW
1352,20190510_bw-718-094_6_JH.JPG,HEM,0.5920219468042558,1.2390694719343545,73.41542171760287,0.595962136467693,1.2685320329464638,72.7241761994195,0.5522688280897168,1.1824707040326743,73.7911473450572,ORE
1353,20190510_bw-718-094_6_JH.JPG,QR,-0.04267331402498746,0.25040520158332136,83.95543465334761,-0.044863403761120905,0.20572517329562157,85.80410869306695,-0.1065971681750277,0.30306626638841694,91.82381971696991,DW
1354,20190505_bw-718-095-2_AS.JPG,HEM,-0.366559757486186,0.4832932315440468,56.75408328023113,-0.2908105913723205,0.5585917738138981,52.7090849851706,-0.20555609594109475,0.6008059924078823,57.74461948293375,ORE
1355,20190505_bw-718-095-2_AS.JPG,QR,0.08630688832531544,0.31780933136773903,76.31998874169342,0.027651946712300406,0.10150190561496109,87.69887564339244,-0.10646315396246843,-0.10413118417046352,107.30978719750419,DW
